[Footer]\r\n[Header]\r\n2018-09-15 21:54:49,266 [1] INFO  CsvProcessor.Program Started: 15/09/2018 9:54:49 PM
2018-09-15 21:54:58,992 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 21:55:02,881 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-15 21:55:02,907 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-15 21:55:02,907 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 21:55:02,929 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 21:55:02,939 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-15 21:55:14,246 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-15 21:55:14,247 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-15 21:55:14,987 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 21:55:14,987 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 21:55:46,172 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-15 21:55:51,368 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-15 21:55:51,369 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-15 21:55:51,369 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 21:55:51,370 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 21:55:51,371 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-15 21:55:51,372 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 9:55:51 PM
[Footer]\r\n[Header]\r\n2018-09-15 22:06:53,897 [1] INFO  CsvProcessor.Program Started: 15/09/2018 10:06:53 PM
2018-09-15 22:06:53,914 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 22:06:53,940 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 22:06:53,957 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-15 22:06:53,958 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 22:06:53,978 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 22:06:53,990 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-15 22:06:53,999 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-15 22:06:54,006 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-15 22:06:54,006 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 22:06:54,008 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 22:06:54,009 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-15 22:06:54,009 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-15 22:06:54,025 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-15 22:06:54,026 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 22:06:54,032 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 22:06:54,034 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-15 22:06:54,060 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 10:06:54 PM
2018-09-15 22:07:14,565 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 22:10:00,141 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-15 22:10:00,163 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-15 22:10:00,164 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 22:10:00,166 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 22:10:00,166 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-15 22:10:00,166 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-15 22:10:00,167 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-15 22:10:00,167 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 22:10:00,167 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 22:10:00,167 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-15 22:10:00,167 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-15 22:10:00,168 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-15 22:10:00,168 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 22:10:00,168 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 22:10:00,169 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-15 22:10:00,169 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 10:10:00 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:32:33,864 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:32:33 PM
2018-09-15 23:32:33,877 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:32:33,900 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:32:33,917 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:32:33,917 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:32:33,934 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:32:33,946 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-15 23:32:33,954 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:32:33,961 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:32:33,961 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:32:33,963 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:32:33,964 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-15 23:32:33,964 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:32:33,981 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:32:33,981 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:32:33,988 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:32:33,990 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-15 23:32:34,013 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 11:32:34 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:33:59,102 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:33:59 PM
2018-09-15 23:33:59,123 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:33:59,145 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:33:59,158 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:33:59,159 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:33:59,173 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:33:59,183 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-15 23:33:59,192 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:33:59,197 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:33:59,197 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:33:59,199 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:33:59,200 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-15 23:33:59,200 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:33:59,217 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:33:59,217 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:33:59,225 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:33:59,226 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-15 23:33:59,260 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 11:33:59 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:34:29,919 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:34:29 PM
2018-09-15 23:34:29,929 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:34:29,948 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:34:29,968 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:34:29,969 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:34:29,987 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:34:30,001 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-15 23:34:30,012 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:34:30,019 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:34:30,019 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:34:30,021 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:34:30,022 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-15 23:34:30,023 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:34:30,042 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:34:30,042 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:34:30,051 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:34:30,053 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-15 23:34:30,082 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 11:34:30 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:35:16,894 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:35:16 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:35:36,225 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:35:36 PM
2018-09-15 23:35:42,412 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:35:42,436 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-15 23:35:42,464 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-15 23:35:42,464 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:35:42,479 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:35:42,487 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-15 23:35:42,489 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-15 23:35:42,492 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-15 23:35:42,492 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:35:42,492 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:35:42,492 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-15 23:35:42,492 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-15 23:35:42,493 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-15 23:35:42,493 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:35:42,494 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:35:42,494 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-15 23:35:42,495 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 11:35:42 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:35:59,004 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:35:58 PM
2018-09-15 23:35:59,014 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:35:59,030 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-15 23:35:59,048 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-15 23:35:59,049 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:35:59,063 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:35:59,071 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-15 23:35:59,073 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-15 23:35:59,073 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-15 23:35:59,073 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:35:59,074 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:35:59,074 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-15 23:35:59,074 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-15 23:35:59,074 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-15 23:35:59,074 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:35:59,075 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:35:59,075 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-15 23:35:59,076 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 11:35:59 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:37:12,699 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:37:12 PM
2018-09-15 23:37:12,708 [1] ERROR CsvProcessor.Program No Load Profile files to process
2018-09-15 23:37:12,710 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:37:12,725 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-15 23:37:12,744 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-15 23:37:12,745 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:37:12,760 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:37:12,768 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-15 23:37:12,770 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-15 23:37:12,771 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-15 23:37:12,771 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:37:12,771 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:37:12,771 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-15 23:37:12,771 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-15 23:37:12,772 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-15 23:37:12,772 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:37:12,772 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:37:12,773 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-15 23:37:12,774 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 11:37:12 PM
[Footer]\r\n[Header]\r\n2018-09-15 23:39:30,789 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:39:30 PM
2018-09-15 23:39:30,799 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:39:30,814 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:39:30,828 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:39:30,829 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:39:30,843 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:39:30,853 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-15 23:39:30,862 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:39:30,866 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-15 23:39:30,866 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:39:30,868 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:39:30,869 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-15 23:39:30,869 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:39:30,883 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-15 23:39:30,883 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-15 23:39:30,890 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-15 23:39:30,892 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-15 23:39:30,918 [1] INFO  CsvProcessor.Program Completed: 15/09/2018 11:39:30 PM
2018-09-15 23:39:30,918 [1] ERROR CsvProcessor.Program No Time of Use files to process
[Footer]\r\n[Header]\r\n2018-09-15 23:41:04,216 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:41:04 PM
2018-09-15 23:41:04,226 [1] ERROR CsvProcessor.Program No Load Profile files to process
2018-09-15 23:41:04,227 [1] ERROR CsvProcessor.Program No Time of Use files to process
[Footer]\r\n[Header]\r\n2018-09-15 23:44:55,312 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:44:55 PM
2018-09-15 23:44:55,328 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:44:55,347 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:45:03,574 [1] ERROR CsvProcessor.Program Expected number of columns don't match. Please verify.
[Footer]\r\n[Header]\r\n2018-09-15 23:47:02,720 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:47:02 PM
2018-09-15 23:47:02,731 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:47:02,774 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:47:08,693 [1] ERROR CsvProcessor.Program Expected number of columns don't match. Please verify.
[Footer]\r\n[Header]\r\n2018-09-15 23:54:30,367 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:54:30 PM
2018-09-15 23:54:30,378 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:54:30,420 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-15 23:54:35,629 [1] ERROR CsvProcessor.Program Expected number of columns don't match. Please verify.
[Footer]\r\n[Header]\r\n2018-09-15 23:56:32,986 [1] INFO  CsvProcessor.Program Started: 15/09/2018 11:56:32 PM
2018-09-15 23:56:33,000 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-15 23:56:33,024 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
[Footer]\r\n[Header]\r\n2018-09-16 00:03:09,046 [1] INFO  CsvProcessor.Program Started: 16/09/2018 12:03:09 AM
2018-09-16 00:03:09,055 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:03:09,072 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:03:09,072 [1] INFO  CsvProcessor.Program Exception occured: Expected number of columns don't match. Please verify
[Footer]\r\n[Header]\r\n2018-09-16 00:05:30,232 [1] INFO  CsvProcessor.Program Started: 16/09/2018 12:05:30 AM
2018-09-16 00:05:30,245 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:05:30,268 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:05:30,284 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:05:30,284 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:05:30,303 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:05:30,315 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 00:05:30,327 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:05:30,331 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:05:30,331 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:05:30,333 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:05:30,333 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 00:05:30,334 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:05:30,349 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:05:30,349 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:05:30,355 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:05:30,357 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 00:05:30,386 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 12:05:30 AM
2018-09-16 00:05:30,387 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:05:30,388 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-16 00:05:40,675 [1] INFO  CsvProcessor.Program Exception occured: Expected number of columns don't match. Please verify
[Footer]\r\n[Header]\r\n2018-09-16 00:07:08,329 [1] INFO  CsvProcessor.Program Started: 16/09/2018 12:07:08 AM
2018-09-16 00:07:08,341 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:07:08,362 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:07:08,375 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:07:08,375 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:07:08,391 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:07:08,405 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 00:07:08,416 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:07:08,421 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:07:08,421 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:07:08,423 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:07:08,423 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 00:07:08,424 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:07:08,441 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:07:08,441 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:07:08,450 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:07:08,452 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 00:07:08,490 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 12:07:08 AM
2018-09-16 00:07:08,491 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:07:08,492 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-16 00:07:08,511 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-16 00:07:08,511 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:07:08,513 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:07:08,513 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 00:07:08,514 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-16 00:07:08,514 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-16 00:07:08,514 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:07:08,515 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:07:08,515 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 00:07:08,515 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-16 00:07:14,444 [1] INFO  CsvProcessor.Program Exception occured: Expected number of columns don't match. Please verify
[Footer]\r\n[Header]\r\n2018-09-16 00:09:56,505 [1] INFO  CsvProcessor.Program Started: 16/09/2018 12:09:56 AM
2018-09-16 00:09:56,515 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:09:56,534 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:09:56,546 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:09:56,546 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:09:56,561 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:09:56,570 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 00:09:56,579 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:09:56,582 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:09:56,582 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:09:56,584 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:09:56,584 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 00:09:56,585 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:09:56,598 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:09:56,598 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:09:56,605 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:09:56,606 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 00:09:56,631 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 12:09:56 AM
2018-09-16 00:09:56,632 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:09:56,633 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-16 00:09:56,647 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-16 00:09:56,647 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:09:56,649 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:09:56,649 [1] INFO  CsvProcessor.Program Median is: 409646.7
